tenure_days,team_size,monthly_spend_usd,logins_per_month,features_used,support_tickets_last_90d,days_since_last_login,nps_score,churned,nps_missing,tenure_months,is_annual_contract,engagement_score,spend_per_feature,tickets_per_month,login_bucket,recency_ratio,plan_rank,acquisition_channel_email,acquisition_channel_organic,acquisition_channel_paid search,acquisition_channel_referral,acquisition_channel_social,industry_education,industry_finance,industry_healthcare,industry_other,industry_retail,industry_saas,industry_unknown,support_tier_dedicated,support_tier_email,support_tier_priority,nps_bucket_detractor,nps_bucket_passive,nps_bucket_promoter
545,10.0,27.35,4,16,3,66,8.0,0,0,18.2,1,46.67,1.61,1.0,1,0.1209,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1342,1.0,37.37,8,5,2,6,1.0,0,0,44.7,1,22.83,6.23,0.667,1,0.0045,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
186,2.0,27.63,6,17,1,26,7.0,0,0,6.2,0,49.5,1.54,0.333,1,0.139,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
117,5.0,118.09,17,14,4,4,5.0,0,0,3.9,0,59.33,7.87,1.333,2,0.0339,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1372,2.0,426.96,5,12,2,8,8.0,0,0,45.7,1,42.33,32.84,0.667,1,0.0058,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1057,1.0,88.19,15,13,0,23,8.0,0,0,35.2,1,60.5,6.3,0.0,2,0.0217,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
284,2.0,32.07,6,14,1,11,10.0,0,0,9.5,1,51.0,2.14,0.333,1,0.0386,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
369,25.0,83.43,3,5,0,15,6.0,0,0,12.3,0,24.5,13.9,0.0,1,0.0405,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1192,5.0,29.84,11,5,1,3,7.0,0,0,39.7,1,39.83,4.97,0.333,2,0.0025,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1156,5.0,0.0,8,18,2,2,5.0,0,0,38.5,1,50.33,0.0,0.667,1,0.0017,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
921,100.0,26.3,7,14,0,3,5.0,0,0,30.7,0,42.67,1.75,0.0,1,0.0033,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
754,1.0,568.13,12,18,1,8,0.0,0,0,25.1,1,47.0,29.9,0.333,2,0.0106,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
559,25.0,0.0,7,1,0,19,5.0,1,0,18.6,0,23.17,0.0,0.0,1,0.0339,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
923,5.0,75.83,7,7,2,5,7.0,0,0,30.8,1,36.17,9.48,0.667,1,0.0054,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
786,100.0,0.0,5,17,1,9,7.0,1,0,26.2,1,47.83,0.0,0.333,1,0.0114,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
370,5.0,27.63,1,3,1,19,7.0,0,0,12.3,0,20.17,6.91,0.333,0,0.0512,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1408,10.0,0.0,16,10,2,3,4.0,0,0,46.9,0,49.67,0.0,0.667,2,0.0021,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1093,1.0,29.57,6,7,1,25,7.0,0,0,36.4,1,34.5,3.7,0.333,1,0.0229,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
420,50.0,91.31,7,12,1,36,7.0,1,0,14.0,1,43.67,7.02,0.333,1,0.0855,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
154,2.0,24.36,12,15,1,0,7.0,0,0,5.1,1,56.5,1.52,0.333,2,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
714,5.0,119.85,12,16,0,0,5.0,0,0,23.8,1,54.0,7.05,0.0,2,0.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
685,1.0,125.81,11,8,2,1,7.0,0,0,22.8,0,44.33,13.98,0.667,2,0.0015,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1305,100.0,637.24,12,6,1,17,7.0,0,0,43.5,0,43.0,91.03,0.333,2,0.013,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
808,10.0,0.0,10,4,1,2,7.0,1,0,26.9,0,36.67,0.0,0.333,2,0.0025,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
684,1.0,26.56,4,11,1,15,7.0,0,0,22.8,1,37.17,2.21,0.333,1,0.0219,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1107,1.0,0.0,3,17,1,6,9.0,0,0,36.9,1,48.5,0.0,0.333,1,0.0054,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1068,5.0,515.71,3,2,3,21,0.0,1,0,35.6,1,8.0,171.9,1.0,1,0.0196,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
911,2.0,503.66,15,6,3,19,4.0,0,0,30.4,1,42.0,71.95,1.0,2,0.0208,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1432,2.0,23.52,5,4,2,38,7.0,1,0,47.7,1,28.33,4.7,0.667,1,0.0265,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
991,500.0,118.12,5,3,2,3,8.0,1,0,33.0,0,28.83,29.53,0.667,1,0.003,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1153,10.0,31.16,5,7,1,3,7.0,0,0,38.4,0,32.83,3.9,0.333,1,0.0026,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
983,50.0,115.48,4,7,1,0,3.0,0,0,32.8,0,23.17,14.44,0.333,1,0.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1287,5.0,0.0,13,16,0,6,10.0,0,0,42.9,0,65.67,0.0,0.0,2,0.0047,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
161,10.0,99.97,5,2,0,7,5.0,0,0,5.4,0,21.33,33.32,0.0,1,0.0432,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
595,5.0,0.0,4,8,2,40,9.0,0,0,19.8,1,36.67,0.0,0.667,1,0.0671,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
470,2.0,100.08,9,15,1,21,9.0,0,0,15.7,0,55.5,6.26,0.333,2,0.0446,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
309,5.0,129.87,3,16,3,2,6.0,0,0,10.3,1,41.0,7.64,1.0,1,0.0065,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
734,5.0,77.42,7,1,1,19,9.0,0,0,24.5,1,31.17,38.71,0.333,1,0.0259,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1335,500.0,0.0,4,10,0,2,8.0,0,0,44.5,1,37.67,0.0,0.0,1,0.0015,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
677,5.0,37.42,12,7,2,0,9.0,0,0,22.6,1,48.5,4.68,0.667,2,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
605,25.0,33.21,9,16,1,21,5.0,0,0,20.2,1,49.0,1.95,0.333,2,0.0347,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
373,10.0,29.12,11,10,0,44,10.0,0,0,12.4,0,53.33,2.65,0.0,2,0.1176,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
831,5.0,0.0,5,12,1,1,1.0,1,0,27.7,0,28.33,0.0,0.333,1,0.0012,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1275,5.0,524.15,5,17,2,20,9.0,0,0,42.5,1,51.83,29.12,0.667,1,0.0157,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1047,2.0,22.35,15,13,2,23,6.0,0,0,34.9,0,56.5,1.6,0.667,2,0.0219,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
931,1.0,18.11,2,12,2,1,4.0,1,0,31.0,1,29.33,1.39,0.667,0,0.0011,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
518,25.0,25.5,1,15,1,3,1.0,1,0,17.3,0,26.17,1.59,0.333,0,0.0058,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
628,50.0,29.81,9,14,0,15,6.0,0,0,20.9,1,48.0,1.99,0.0,2,0.0238,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
942,2.0,75.15,10,19,1,19,6.0,0,0,31.4,1,57.17,3.76,0.333,2,0.0201,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21,50.0,29.75,6,19,2,5,4.0,0,0,0.7,0,46.5,1.49,0.667,1,0.2273,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
577,2.0,502.53,17,14,3,2,4.0,0,0,19.2,1,57.33,33.5,1.0,2,0.0035,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1115,5.0,33.02,9,18,0,12,6.0,0,0,37.2,0,54.0,1.74,0.0,2,0.0108,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1313,2.0,610.09,8,5,2,14,6.0,0,0,43.8,0,32.83,101.68,0.667,1,0.0107,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1238,1.0,79.72,2,6,1,8,7.0,0,0,41.3,1,26.33,11.39,0.333,0,0.0065,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1102,1.0,0.0,5,18,1,1,9.0,0,0,36.7,1,53.33,0.0,0.333,1,0.0009,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1227,5.0,608.24,13,14,0,22,7.0,0,0,40.9,1,56.67,40.55,0.0,2,0.0179,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1189,1.0,0.0,15,4,0,12,0.0,1,0,39.6,1,31.0,0.0,0.0,2,0.0101,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1045,1.0,86.79,6,1,0,24,7.0,0,0,34.8,0,25.5,43.4,0.0,1,0.0229,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1208,1.0,31.67,8,13,1,32,8.0,0,0,40.3,0,48.83,2.26,0.333,1,0.0265,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
152,1.0,106.56,9,11,2,19,1.0,0,0,5.1,0,33.5,8.88,0.667,2,0.1242,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1344,1.0,106.82,4,3,2,38,6.0,0,0,44.8,0,23.17,26.7,0.667,1,0.0283,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
696,10.0,119.05,17,17,0,37,7.0,0,0,23.2,1,67.83,6.61,0.0,2,0.0531,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
862,25.0,97.77,16,18,0,11,10.0,0,0,28.7,1,73.67,5.15,0.0,2,0.0127,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27,1.0,34.75,7,10,0,15,7.0,0,0,0.9,0,40.67,3.16,0.0,1,0.5357,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1298,1.0,0.0,7,16,3,14,7.0,1,0,43.3,1,49.67,0.0,1.0,1,0.0108,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
881,10.0,34.59,3,13,0,11,5.0,0,0,29.4,1,34.5,2.47,0.0,1,0.0125,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46,1.0,0.0,2,12,1,0,8.0,0,0,1.5,0,37.33,0.0,0.333,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
198,25.0,97.53,3,4,0,5,5.0,0,0,6.6,0,21.0,19.51,0.0,1,0.0251,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
269,1.0,25.18,14,8,1,1,6.0,0,0,9.0,1,47.33,2.8,0.333,2,0.0037,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1085,2.0,531.0,14,12,1,4,7.0,0,0,36.2,1,55.33,40.85,0.333,2,0.0037,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1212,1.0,104.47,1,19,1,0,10.0,0,0,40.4,0,50.17,5.22,0.333,0,0.0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
485,5.0,88.8,11,15,1,30,1.0,0,0,16.2,1,42.83,5.55,0.333,2,0.0617,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
105,25.0,0.0,3,16,1,7,4.0,1,0,3.5,1,37.0,0.0,0.333,1,0.066,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
649,1.0,121.14,2,12,5,2,8.0,1,0,21.6,0,37.33,9.32,1.667,0,0.0031,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
627,500.0,497.41,4,18,0,10,7.0,0,0,20.9,0,47.67,26.18,0.0,1,0.0159,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1053,2.0,23.1,7,12,3,2,5.0,0,0,35.1,1,39.67,1.78,1.0,1,0.0019,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
338,50.0,81.94,8,16,1,19,7.0,0,0,11.3,1,51.33,4.82,0.333,1,0.056,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1188,1.0,86.67,4,11,3,4,6.0,0,0,39.6,1,35.17,7.22,1.0,1,0.0034,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
989,1.0,0.0,8,14,2,4,7.0,0,0,33.0,0,48.33,0.0,0.667,1,0.004,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
840,10.0,28.54,6,2,3,24,9.0,0,0,28.0,0,31.0,9.51,1.0,1,0.0285,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
720,1.0,28.11,4,13,2,9,0.0,0,0,24.0,0,26.17,2.01,0.667,1,0.0125,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1108,25.0,0.0,3,14,2,26,9.0,0,0,36.9,0,44.0,0.0,0.667,1,0.0234,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1294,5.0,33.82,12,6,0,6,6.0,0,0,43.1,1,41.0,4.83,0.0,2,0.0046,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
570,10.0,0.0,7,12,1,5,5.0,0,0,19.0,0,39.67,0.0,0.333,1,0.0088,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1040,1.0,0.0,3,7,2,8,7.0,1,0,34.7,0,29.5,0.0,0.667,1,0.0077,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
613,10.0,0.0,4,4,0,0,8.0,0,0,20.4,0,28.67,0.0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1236,10.0,502.18,4,7,1,2,0.0,0,0,41.2,1,17.17,62.77,0.333,1,0.0016,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
759,25.0,25.91,7,13,0,2,8.0,0,0,25.3,1,47.17,1.85,0.0,1,0.0026,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
684,2.0,535.9,6,11,2,20,8.0,0,0,22.8,1,42.5,44.66,0.667,1,0.0292,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1386,5.0,27.27,3,8,2,15,3.0,0,0,46.2,1,23.0,3.03,0.667,1,0.0108,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
970,100.0,32.44,5,19,2,2,3.0,0,0,32.3,1,42.83,1.62,0.667,1,0.0021,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1265,50.0,25.94,6,2,0,3,4.0,0,0,42.2,0,21.0,8.65,0.0,1,0.0024,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1369,5.0,28.71,4,18,0,34,7.0,0,0,45.6,1,47.67,1.51,0.0,1,0.0248,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16,5.0,0.0,7,10,0,1,5.0,0,0,0.5,0,36.67,0.0,0.0,1,0.0588,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
991,1.0,106.58,5,6,0,9,9.0,0,0,33.0,1,35.33,15.23,0.0,1,0.0091,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
279,100.0,0.0,5,4,1,8,7.0,1,0,9.3,1,28.33,0.0,0.333,1,0.0286,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1090,100.0,70.5,6,19,3,15,8.0,0,0,36.3,1,54.5,3.52,1.0,1,0.0137,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
467,1.0,97.08,13,14,1,3,7.0,0,0,15.6,0,56.67,6.47,0.333,2,0.0064,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
352,5.0,0.0,4,14,0,32,6.0,0,0,11.7,1,39.67,0.0,0.0,1,0.0907,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
592,50.0,0.0,9,18,0,6,10.0,1,0,19.7,1,62.0,0.0,0.0,2,0.0101,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
773,1.0,110.76,19,17,3,4,8.0,0,0,25.8,1,73.17,6.15,1.0,2,0.0052,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
860,1.0,27.89,4,18,1,4,7.0,0,0,28.7,0,47.67,1.47,0.333,1,0.0046,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
952,100.0,0.0,13,18,1,5,8.0,0,0,31.7,0,64.67,0.0,0.333,2,0.0052,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
104,5.0,460.29,6,5,0,2,8.0,0,0,3.5,0,33.5,76.72,0.0,1,0.019,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
249,50.0,0.0,3,9,0,31,6.0,0,0,8.3,0,30.5,0.0,0.0,1,0.124,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53,1.0,104.04,11,1,2,2,6.0,0,0,1.8,1,31.83,52.02,0.667,2,0.037,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1280,2.0,462.36,4,4,2,25,7.0,0,0,42.7,1,26.67,92.47,0.667,1,0.0195,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
394,10.0,0.0,2,7,0,6,10.0,0,0,13.1,0,33.83,0.0,0.0,0,0.0152,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
92,5.0,0.0,6,11,1,3,7.0,1,0,3.1,1,40.5,0.0,0.333,1,0.0323,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1197,2.0,0.0,15,14,0,2,7.0,1,0,39.9,0,60.0,0.0,0.0,2,0.0017,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1364,50.0,33.88,4,10,1,8,7.0,0,0,45.5,0,35.67,3.08,0.333,1,0.0059,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
379,50.0,0.0,5,19,1,13,0.0,0,0,12.6,1,36.83,0.0,0.333,1,0.0342,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
623,2.0,81.27,6,8,4,27,5.0,0,0,20.8,1,32.0,9.03,1.333,1,0.0433,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
232,1.0,0.0,8,3,3,12,6.0,0,0,7.7,1,29.83,0.0,1.0,1,0.0515,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1257,1.0,23.82,6,8,0,7,7.0,0,0,41.9,0,36.0,2.65,0.0,1,0.0056,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
300,5.0,391.16,11,18,5,0,7.0,0,0,10.0,0,59.33,20.59,1.667,2,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1167,5.0,93.29,8,5,1,29,10.0,0,0,38.9,0,40.83,15.55,0.333,1,0.0248,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1223,5.0,79.96,4,11,2,27,7.0,0,0,40.8,0,37.17,6.66,0.667,1,0.0221,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1222,5.0,34.45,11,9,2,5,7.0,0,0,40.7,0,45.83,3.44,0.667,2,0.0041,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
272,50.0,107.99,10,19,0,0,7.0,0,0,9.1,1,59.17,5.4,0.0,2,0.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
490,2.0,19.16,7,12,1,15,5.0,0,0,16.3,0,39.67,1.47,0.333,1,0.0305,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
698,10.0,28.89,9,5,1,18,8.0,0,0,23.3,0,38.5,4.82,0.333,2,0.0258,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
938,25.0,0.0,1,16,1,9,9.0,1,0,31.3,1,43.67,0.0,0.333,0,0.0096,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
181,10.0,91.76,8,13,0,6,8.0,0,0,6.0,1,48.83,6.55,0.0,1,0.033,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
889,100.0,27.37,8,6,0,22,5.0,0,0,29.6,1,32.33,3.91,0.0,1,0.0247,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
269,10.0,0.0,7,16,5,2,10.0,1,0,9.0,1,55.67,0.0,1.667,1,0.0074,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
820,50.0,36.58,1,18,1,6,9.0,0,0,27.3,0,46.67,1.93,0.333,0,0.0073,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
911,5.0,30.91,10,17,0,0,8.0,0,0,30.4,0,58.17,1.72,0.0,2,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
786,5.0,100.94,9,12,1,2,6.0,0,0,26.2,1,45.0,7.76,0.333,2,0.0025,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1021,5.0,63.29,5,1,2,33,9.0,0,0,34.0,1,27.83,31.64,0.667,1,0.0323,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
370,5.0,71.55,11,7,0,10,5.0,1,0,12.3,1,38.83,8.94,0.0,2,0.027,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
728,2.0,0.0,9,14,2,19,5.0,1,0,24.3,0,46.0,0.0,0.667,2,0.0261,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1122,1.0,28.08,3,18,1,7,7.0,0,0,37.4,0,46.0,1.48,0.333,1,0.0062,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
148,10.0,28.9,9,1,1,21,7.0,0,0,4.9,1,30.5,14.45,0.333,2,0.1409,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
901,2.0,0.0,1,10,0,9,9.0,1,0,30.0,0,34.67,0.0,0.0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
668,10.0,34.49,10,15,0,0,8.0,0,0,22.3,1,55.17,2.16,0.0,2,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
138,100.0,109.4,6,11,1,27,7.0,0,0,4.6,1,40.5,9.12,0.333,1,0.1942,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
550,100.0,0.0,1,4,1,1,5.0,1,0,18.3,1,17.67,0.0,0.333,0,0.0018,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1291,2.0,29.41,7,15,2,7,9.0,0,0,43.0,0,52.17,1.84,0.667,1,0.0054,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
89,1.0,0.0,4,16,1,7,7.0,0,0,3.0,0,44.67,0.0,0.333,1,0.0778,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
545,10.0,0.0,13,15,0,0,9.0,0,0,18.2,0,62.17,0.0,0.0,2,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
973,10.0,0.0,4,17,1,0,7.0,0,0,32.4,1,46.17,0.0,0.333,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1258,10.0,597.31,5,11,2,17,8.0,0,0,41.9,1,40.83,49.78,0.667,1,0.0135,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
302,25.0,77.9,5,18,2,4,9.0,0,0,10.1,0,53.33,4.1,0.667,1,0.0132,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
556,5.0,519.05,6,16,1,6,6.0,0,0,18.5,0,46.0,30.53,0.333,1,0.0108,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
683,1.0,27.08,11,15,1,9,0.0,0,0,22.8,0,40.83,1.69,0.333,2,0.0132,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
156,25.0,0.0,5,11,1,5,5.0,0,0,5.2,1,34.83,0.0,0.333,1,0.0318,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
310,1.0,34.11,3,13,1,17,10.0,0,0,10.3,1,44.5,2.44,0.333,1,0.0547,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1240,1.0,27.11,12,18,2,25,8.0,0,0,41.3,0,63.0,1.43,0.667,2,0.0201,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1006,25.0,108.95,7,8,1,0,8.0,0,0,33.5,1,39.67,12.11,0.333,1,0.0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1099,5.0,0.0,5,9,1,12,5.0,0,0,36.6,1,31.83,0.0,0.333,1,0.0109,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
375,10.0,22.62,4,11,3,4,7.0,0,0,12.5,1,37.17,1.88,1.0,1,0.0106,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1413,5.0,0.0,10,17,0,10,8.0,0,0,47.1,1,58.17,0.0,0.0,2,0.0071,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
